ID,reviews
881,We'd been to other locations and came here for the tasty soup dumplings.
882,"While smaller shops and bakeries in Chinatown have always been cash only, we hadn't expected this restaurant to be cash only. Fortunately, we had enough cash for an order of soup dumplings. There is also an ATM inside, although we didn't check the fees."
883,- SOUP DUMPLINGS
884,"We ordered the Crab Meat with Pork Meat Soup Dumplings ($10.45+). It comes with 8 soup dumplings, which are quite large for a soup dumpling--they didn't fit in the soup ladle. They were meaty, juicy and filling, but the broth was too salty for me."
885,"Also, the sauce barely had any ginger, which they'd brought out with the menu before we'd even ordered anything. They only gave us one, though, and never brought out another after we ordered the soup dumplings."
886,- SERVICE
887,"The restaurant was not busy, since we went before noon, but the servers never came around. We had to wait to catch a server's attention across the restaurant each time to order or to pay the check. Although we would have still left a tip, we were displeased to see a 15% service charge automatically added to the bill considering the poor service."
888,I love soup dumplings and will continue my search for the best soup dumplings in town.
889,"A few New York natives recommended this restaurant in the heart of Chinatown so I had to check it out! The food was all so enjoyable and there was great value for the price paid, especially with these huge portions. The Sesame Chicken was probably my favorite, it was some of the best chicken I've ever had. "
890,"Also they don't take reservations, but we came in around noon on a Friday and got seated immediately, and the service was quick! If I lived in New York, I'd come here all the time."
891,"Ordered A1 and A2 XLBs and a scallion pancake. The pancake was super crispy and traditional.  The XLBs were for sure different; the wrapper was thicker than usual but surprisingly held a ton of soup inside, which is great!  Not sure if I liked the crab & pork or the original pork one more, both were delicious!"
892,"Average chinese food, so an average rating, 3 stars. Nothing bad, but nothing special EXCEPT for the tasty soup dumplings. The general tsaos was good. The pan fried dumpling and lo mien were meh. Overall, not a bad meal at all, just not my favorite in the area"
893,They moved to a much cleaner storefront - hallelujah no more shared tables with strangers!
894,"Start with getting a ticket then waiting somewhere for them to call you. Go in and order only the soup dumplings - trust me. I took one star off because of lack of versatility. I was excited to have the sautéed rice cakes (food of my peoples) but it wasn't good, the rice cake texture was off. All other things we ordered also tasted off in some way. "
895,"But enjoy your soup dumpling/XLB, the best in the area albeit non traditional because they're huge. Pay in cash. Sit in food coma. Be happy."
896,Free Delivery
897,$0
898, min
899,30-40
900, mins
901,"Seeing all the reviews on Yelp plus seeing the huge line outside this restaurant makes you wonder if this place is hyped up. We came around 12:45pm, and was told the wait would be 30 minutes. However, it ended up being about 45 minutes. The inside of the restaurant was pretty nice. Menu had a variety, but nothing seemed extraordinarily special. My boyfriend and I got the pork XLB, crab XLB, the shredded turnip cakes, and the braised duck to share. The pork XLB was surprisingly good. Very large portions and filled with delicious soup. The crab XLB wasn't as good (just wasn't as tasty as the pork), and one piece had something crunchy and hard inside (maybe a shell?). The turnip cake was pretty good. I was expecting the dim sum style turnip cake, but it wasn't what I expected. It also wasn't piping hot when it came out. The appetizers were so filling that we probably didn't need any more food, but it was still nice to have tried the braised duck. The duck was so tender, and the sauce was yummy. Definitely would say the pork XLB and the braised duck would be 5/5 star quality. Note that this place is still cash only. Overall, not sure if the wait is worth it (this place should do the Yelp waitlist to improve customer satisfaction), but I did truly enjoy the pork XLB and the braised duck."
902,"Given the hype around this place and their soup dumplings I was a bit let down. Came on a Thursday later afternoon for an early dinner and there was plenty of seating available. Me and a couple friends split the Crab Meat with Pork Meat Dumplings (A1) and Pork Meat Soup Dumplings (A2). I thought the soup wasn't all that great and the meat was just fine. Nothing necessarily bad about this place, just think it's rather overhyped."
903,"Another place I have to stop to get some delicious soup dumplings. They've relocated since I last visited in 2019. They don't take reservations and they're cash only. We went on a Sunday evening, around 5pm and I had to go inside to grab a ticket. It was about a 45 minute wait. Luckily, it had stopped raining so we just hung out outside until our number was called. "
904,"I recall the previous location being family style seating but probably because of Covid, it's no longer like that. We were seated at our own table but we were fairly close to other tables so it's not like social distancing was a thing. I knew that I wanted the pork soup dumplings so I ordered that and my fiancé order the hot and sour soup and lo mein. "
905,"Everything came out quick and hot. I took a bite of one of the soup dumplings and burnt my tongue but I was so excited to eat them! I topped the dumplings with the ginger sauce that they provided up. The soup was so rich and tasty. It was very comforting since in was cold and wet outside. I tried a spoonful of my fiancé's soup and it was good as well, hot! The lo mein was really good. I was very pleased that it was not too salty. I've had lo mein at other places and they've always been too salty. "
906,The service wasn't that great but I would still come back just for the food. I did notice that a 15% service charge was added at the bottom of my receipt which caught me off guard but I'm glad I noticed it.
907,"Really good food, I wish I had known before it's cash only. Otherwise, definitely would recommend the soup dumplings. I think it gets really busy after work and on weekends."
908,"This place was recommended by another visitor to NY and it did not disappoint. The dumplings are bigger than your normal size dumplings and be careful when you bite into them because it's filled with hot soup.  We came here just for the dumplings, so delicious....  The dough is a bit thicker and of course not as delicate as some expensive places but the soup makes up for it.  This place is a mix of tourist and locals and the decor is fresh and bright. I highly recommend coming just for the dumplings because of it's size and soup.  Prices are very reasonable too. One order is enough to fill you up. TIP - bring CASH, they don't accept cards."
909,"Came when it opened and were seated immediately. We'd heard so much about their famous soup dumplings and they did not disappoint. The dumplings were very plump as far as soup dumplings go. There was so much flavor and soup inside each one of them. We also ordered one of their dim sum appetizers which was super tasty. We wished we'd ordered a second set of soup dumplings instead of the noodles we ordered however since they couldn't compare. Felt the noodles were a bit too saucy and pretty regular, especially following the soup dumplings. Next time will definitely order something else in place of the noodles, but overall would still highly recommend this place!"
910,"Their infamous soup dumplings live up to the hype-- huge, supple, and properly juicy with a generous amount of soup and filling. This is the one item to try if you visit!"
911,A solid spot in Chinatown for Shanghainese food that's great for groups at any time of the day. I came with friends on a Friday night right before closing time and it was still very busy inside. We ordered the pork soup dumplings and stir fried rice cakes with vegetables.
912,"The soup dumplings were great and bigger than I expected with a proper amount of soup, definitely the star of the show. Paired with vinegar and ginger, these dumplings are so satisfying and delicious. The rice cakes were just okay-- not that chewy or flavorful on their own. I'd probably just order the soup dumplings if I were to come again. "
913,Every order comes with orange slices at the end of your meal for a nice refreshing fruity finish! It is cash only so be sure to come prepared!
914,My group needed comfort food as it's getting colder and soup dumplings were calling out names. We ordered a few other dishes all of which were crowd pleasers.not pictured are panfried dumplings that we ate way to fast to snap a pic. The most important is food comes out incredibly hot and fast! The team knows what they are doing and do it darn well.
915,The food was delicious! We ordered the House special chicken - kinda orange chicken ish which was delicious.  The pan fried noodles also delicious along with the Kung Pao Chicken but I really loved the Won Ton soup with the pork x cabbage  MUST TRY! 
916,They are also verifying Vaccination cards and ID at the door
917,Come to this fine establishment!  Good food and fairly priced. I was amazed at how affordable the xlb were here.  Good service. New location is super clean and food is on point!  Come check this place out!
918,Free Delivery
919,$0
920, min
921,30-40
922, mins
923,"We came here on a Friday night around 9pm, and there was a line so we had to wait about 30mins for a table. The host was very nice and friendly. "
924,Service was very fast after we got seated. 
925,"We came here for their soup dumplings. Their soup dumplings are the most delicious and reasonably priced soup dumplings in NYC. We got the pork and crab soup dumplings, and we liked both. The noodle minced pork noodle was also very good, and the portion was huge. "
926,"Every time I go to NY, I always make sure to come here."
927,"Centrally located. Socially distanced. Very clean! Came to this restaurant when exploring in Chinatown. Easy to find. No wait which was great. The menu is full of sooo many dishes so offer yourself the extra time to choose what you'd like to eat. It's a lot of pages but easy to follow as it is broken down into categories. We chose the wonton soup and vegetable dumplings as our appetizers. The portion sizes are huge so it was very filling. For entrees we had the Shanghai Fried Rice, General Tso's Chicken, and Shanghai Seafood Pan Noodle. It fills you up and holds you all day. Great value for the money. May not return in the future but would recommend it to others. "
928,(11/28/2020)
929,I've heard that the soup dumplings are pretty good there. Finally made the visit today. 
930,Service:
931,Employees there were not very friendly and patient. Some dishes were served extremely slow.
932,Food:
933,"Soup dumplings - 4 stars - it was very good when it was hot. But the ""skin"" was kinda thick. I had really authentic one with very thin layer of skin. But this one is so far better than a few restaurants I've tried in Manhattan."
934,Pancake - 3 stars - pancake is average. But the sweet soy sauce is very good. 
935,Noodle - 3 stars - flavor is good. But I felt they loaded with MSG which made my tongue very dried and i was very thirsty after I ate it.
936,"Joe's Shanghai has always been my family and I's favorite Shanghainese restaurant. My husband and I came here on our very first lunch date 18 years ago at their old location on Pell Street and decided to check out their new location for lunch again (we used to go to their Flushing loc too but unfortunately, they closed). We got all the signature dishes ranging from crab/ pork soup dumplings, scallion pancakes, Shanghai fried rice and fried rice cake with beef. This place has the best soup dumplings with perfectly thin skin, flavorful broth and just enough meat filling. "
937,"All the other dishes were also cooked to perfection and food came out as quick as humanly possible. The customer service was near perfection with both water glasses and hot tea always remaining full without us having to ask. Parking can be a nightmare and there can be a slight wait due to covid occupancy limits. We went around 1 and waited only about 5 minutes or less. Besides that, this should be every person's go-to Shanghai restaurant when that craving arises. FYI: cash only and there's a 15% service charge, which is automatically added to the total bill."
938,BOMB 
939,The soup dumplings are to die for. I totally understand the hype!! The dumplings are also pretty large so it was very filling. We also ordered the jellyfish which was good but could be a bit more flavorful. The Shanghai thick fried noodles were so good!! Rather oily but flavorful not too salty and authentic 
940,Had to wait 30 min on a Sunday afternoon but so good
941,"If you are living or visiting NY, you HAVE to come to Joe's. The soup dumplings are the best best ones I've ever had. Each one is filled with so much flavorful broth. My sister and I ended up going twice on our quick trip. I will definitely be back next time I'm in NY."
942,This is a pre-covid review. I always like to mention this because the menu could have changed. 
943,"I ate here with a few friends when we were in town. It was on top of our list because of the raving reviews about this place. The reviews did not disappoint. They have those stars for a reason. My review would just be full of ""delicious"" and ""tasty"" so let's just cut to the chase. Everything I list below was !"
944,Pork Soup Dumplings
945,Pork Dumplings
946,Shanghai Noodle Soup
947,Kung Pao Chicken
948,Crispy Shredded Beef
949,"First time back in many years, and I must say, I am very happy with the changes. First off, the food was and still is great. Still the best soup dumplings in the city and some of the best and authentic Shanghainese food I've ever had in the US. The reason why I haven't been back in years was because of the poor service and cleanliness, but that all seems to be fixed now, even on a fairly busy Sunday night. Previously, the tables and chairs were so dirty that I didn't want to sit, the table next to me had a dead fly in their dish, and the waiters/waitresses were rude, aggressive, talked back, and just leave if you asked questions. Luckily I didn't have anything even close to that experience this past weekend. Much cleaner, good lighting, and our waiter helped tremendously with our orders and even cracked some good jokes. Completely changed my mind about the ambiance. "
950,"While the wait can be long, the line moves fast and there are a lot of snacking shops nearby in Chinatown."
951,"My bf and I have had our fair share of XLBs and scallion pancakes back home. We heard about Joe's Shanghai and had to check it out during our trip in NY. The interior is quite nice, clean, and updated. Luckily it wasn't too busy so we were seated immediately. We ordered the crab and pork XLB and the scallion pancakes. The XLB came in a set of 8 and were pretty large. The outer skin was soft and the soup inside was thick, savory, and tasty. There was a good amount of crab/pork filling and surprisingly, I tasted a lot of the crab meat/flavor. The XLB was AMAZING! The scallion pancakes had a thick consistency, crispy on the outside and slightly chewy inside. Perfect scallion flavor and tasted really good with the side of vinegar sauce provided. This place is cash only and there are ATMs right by their front door. Definitely worth the hassle to pull out some cash!!!"
952,"We arrived at 715pm on a Sunday and the wait was about 30 min for 2 ppl.. it was a packed house with a long wait list. The entrance is very small, so most people are standing outside with a ticket number waiting to be called to be seated. Once inside, it's pretty spacious but a lot going on. There are so many servers and multiple will check on you during your meal and are very quick to take away any trash from your table as well as finished dishes. The food is very fresh! Order their famous meat soup dumplings, but be careful not to burn yourself as the juice inside is very hot! The Scallion Pancakes were really good, would recommend to everyone!"
953,Free Delivery
954,$0
955, min
956,30-40
957, mins
958,"Joe's Shanghai has been my go to staple for XLB in the city!   So it was to my surprise when I showed up at their OG location and saw an abandoned restaurant.  I hadn't realized they moved from their longtime spot on Pell st -- the new location on Bowery is much more modern, bright, and spacious from their old one!"
959,I always end up ordering their pork meat soup dumplings here (A2) because they are probably one of the biggest and most flavorful XLBs I've had in nyc.   
960,There's an art to eating these to prevent the soup from leaking and splattering everywhere -- however I ordered takeout and some of the soup dumplings did rupture in transit and left a tub of oil swimming in the takeout container.  
961,"One thing I don't miss are the long waits here.  I was able to get my takeout order in less than 15 min.  As indoor dining is still closed, they did have two outdoor tables adjacent in the alley if you wanted to sit outside. "
962,"Overall, it doesn't detract from my numerous visits to Joe's in person pre-pandemic and all the dishes I've tried (scallion pancake, crispy pork chop, braised sliced beef, fried pork dumplings) were fantastic."
963,It's been years since I've been to Joe's. Last time I ate at Joe's was at the old location. I got take out which was still amazing.  The crab & pork soup dumplings had an explosion of flavor with each bite. Even in a takeout container the soup dumplings had a perfect consistency & were so flavorful. 
964,This was the first time I had the scallion pancakes. Again a perfect consistency & full of flavor.  Shrimp Lo Mein had an abundance of small shrimp. 
965,"While I missed the hype & vibe of the old location, the food was as amazing as I remember it to be."
966,"We got this to go one morning because we didn't want to wait in the long lines. I tired the Pork Soup Dumplings and Green Beans. The dumplings were really good even after being packed in a box for a little while, so I can imagine that they are 10x better when in person. Definitely one of the better soup dumpling places I've been to. Would love to go in person next time!"
967,"I first ate at Joe's Shanghai (at their OG location) several years ago and recall the xiaolongbao here being just all right. I recently dined at their new location and, I don't know if it was the fact that their new interior decor is just so much better and put me in a more generous mood or if they changed chefs, but the food was fantastic! I had the pork XLB (if you order just one thing, this should be it), which were flavorful, plenty juicy and not overly oily. In my ranking of New York City soup dumplings, the XLBs here might not be #1 but definitely rank within the top 3. We also ordered the vegetable lo mein, which were also very good and much better than I expected. It's also not super greasy, but just really well cooked with great flavors. It's a great option for vegetarians here."
968,"We should have gotten more soup dumplings, seeing as this place is known for their XLB.. We got fresh steamed fish, eggplant garlic, fried niangao, cold noodles (big sad dont order this), chicken and mushroom, and 1 pork XLB and one crab. But pork soup dumpling was better than crab. "
969,"The other dishes were average, but I thoroughly enjoyed the fresh fish."
970,"I love coming here for classic Chinatown style Chinese American food. Great by myself, on a date or with a large group of friends. I love the Dim Sum here, but all of the dishes are good. Have been here with both Chinese friends as well as Chinese Americans, both highly recommend the place. Also just a classic New York City experience worth having."
971,I really enjoyed Joe's Shanghai. We got:
972,-Crab and pork soup dumplings
973,-Pork soup dumplings
974,-Fried rice cake
975,-Sautéed string beans
976,-Wine Chicken
977,"The food was great, and probably some of the best soup dumplings I've had. Wine chicken was also very spot-on with the wine. Overall, great place to eat in Chinatown, but expect a long wait to get in."
978,The XLBs are so juicy and bursting with flavor...a must get for sure! Listened to other Yelp reviewers and ordered the sesame chicken...for $20.95 it was a complete rip off and lacked flavor. My husband said Panda Express's Orange chicken tastes better. Enough said.
979,"Heard about joe's shanghai's XLB so when visiting NY, so i knew i had to try them! My boyfriend and I got the pork XLB, scallion pancake, & i forgot the name of the other one (but it's pictured lol) "
980,service - good considering how busy it was in there! we went when it opened and it was already a packed house! 
981,foods: XLB -- goood stuff man! i would recommend it.
982,scallion pancake - nice lil thing to get! i love scallions so it was perfect for me hehe
983,the other meat thing we got -- i think it was good but idk if i would get it again. i'd probably want to try other things on their menu! 
984,"overall, a good experience & good food"
985,"Ordered the pork and seafood soup dumplings, scallion pancake, eggplant, and jellyfish. Everything tasted good but it was nothing special. I came here specifically for the soup dumplings, which were good but I was expecting them to taste better. Size wise, the soup dumplings were huge so it's a great value. The total was $60, including tax and the 15% service charge, which is pretty reasonable! "
986,CASH ONLY! Their atm has extra fees and for some reason my card wasn't accepted. The other people I went with had trouble withdrawing cash with their cards as well. Luckily we asked an employee if we could Venmo someone and we were able to do so. It was a hassle and would be nice if they accepted card. 
987,"Expect a decent wait. Went at 5pm on a Saturday with a party of 3, and the wait was around 30 mins. The comes out fairly quick though so it's not too bad if you don't mind waiting outside"
988,Free Delivery
989,$0
990, min
991,30-40
992, mins
993,"Most amazing soup noodles you will ever have! They own the city! If you have not tried these, yet, you are missing out. Most authentic, it really feels like you are being transported to an entirely different time, space, the location matters not, but it is ethereal. Bring your appetite! "
994,"Since the first time we tried these, we have been devout evangelists. Order a few more than you think you can eat because they are so good, you will."
995,"Cannot stress this enough, get there and try these, you will always remember the experience."
996,We got a sesame chicken 
997, which was very flavorful but was a little soft. i wish they made it more crunchy but it had lots of sauce which complimented the chicken very well it was rly good and i would like to try more of there chicken dishes 
998,We also got the shrimp fried rice and the shrimp tasted very fresh and yummy the fried rice was well seasoned and overall rly good.
999,I love Joe's! I've been coming here for years and I absolutely love it here!
1000,I've loved everything I've eaten here.
1001,My favorites are the: sesame chicken and the pork soup dumplings! They're both delicious and flavorful!
1002,I can't wait to come back here! I'll definitely be back again soon!
1003,CASH ONLY 
1004,Yes
1005,Pork soup dumplings
1006,Fried potstickers 
1007,Chicken fried rice
1008,Sesame chicken 
1009,Thick noodles 
1010,Wonton soup
1011,"I've heard good things about this place but was a little underwhelmed. The soup dumplings were not my favorite-- they were really big but the soup was too fatty. I prefer a cleaner broth, and the skin was too thick for my liking."
1012,They have the best soup dumplings & scallion pancakes.
1013,"However the new location was sooo loud, we couldn't even hear the person next to us at our own table"
1014,"This was a delish choice for lunch today. The service was great, the restrooms were superb, and OMGGGGG, the food was absolutely stellar! The servings were very shareable too....we had enough for dinner too. "
1015,"The ratings online were very befitting. This is a must try if you're in NYC and happen to visit Chinatown! One major hint, they only accept CASH."
1016,Their pork dumplings are perfect and also such a great deal! This is the only place I ever want to get pork dumplings ever again (5/5) 
1017,"We also got the shanghai fried rice (4/5) and the kung pao chicken (4/5, it was good but not the same as I remember two years ago. Last time I went it was the softest and tenderest chicken I'd ever had. this time the consistency was pretty average.) I also loved their scallion pancakes (5/5) so light and fluffy and crispy all at the same time."
1018,"Also, the new location is so much nicer than the old one! I cannot recommend this place and their soup dumpling enough!"
1019,"Some of the best Chinese food I've ever had. The menu was extensive and I'm sure there is a dish for everyone! Located in the heart of Chinatown, you don't want to miss this stop. Do note that this place is CASH ONLY before going:)"
1020," Crab Meat with Pork Meat Soup Dumplings ($9.95) // Succulent, juicy, and full of crab flavor! Loved these and they were the best soup dumplings I've ever had. "
1021, Pork Meat Soup Dumplings ($7.95) // Loved these as well! A classic done perfectly. 
1022, Eggplant with Garlic Sauce (w Pork) (12.95) // Phenomenal. The eggplant was soft and coated in the sticky garlic sauce. Loved the flavors and textures of this dish. 
1023, Sautéed String Bean (w Minced Pork) ($12.95) // Have to get your veggies in!! Light and crunchy dish to balance the rest of the meal out.
1024,Very good soup dumplings and everything else was on point.Of course this was at the top of my list of places I had to go in Chinatown. Absolutely amazing and how fresh everything was. So good will definitely return when visiting again.
1025,Free Delivery
1026,$0
1027, min
1028,30-40
1029, mins
1030,First off the food was absolutely amazing. The steak for two was to die for and was the perfect amount for me and my mother. I would also like to point out that our server Justin made our experience even better(if that was even possible) He gave a great recommendation on the sides and was very friendly and personable. For me service is half the dining experience and it was simply amazing.
1031,Have I dreamed of Peter Luger after seeing it on somebody feed Phil? Yes
1032,Will I dream about bathing in their steak sauce whilst being fed slices of bacon by cherubs? Also yes 
1033,It was everything I dreamt it would be 
1034,And don't leave without trying the lamb chops.... Possibly the best cut of meat on the menu
1035,"Great experience.  Steak was great, service was great, drinks were great, bread was meh, I felt like it could've been better atmosphere.  No white table cloths, bathrooms had Dial hand soap - like the .99 stuff from Walmart.  "
1036,$100 a person you think nicer things.
1037,I went into Peter Luger with high expectations from what I've heard about the restaurant and it's reputation but tbh it's just meh.
1038,"Don't get me wrong, the steak is pretty good - tender, juicy, and good flavoring. The fried potatoes were a bit too burnt for me and the creamed spinach was pretty bland. The bacon was very good but it's like bacon which is always good lol. The complimentary bread was cold and hard. "
1039,"Maybe I should have read more yelp reviews before going here but I just didn't since I was strongly convinced this place was amazing, so amazing that I didn't feel the need to read reviews before coming but I was wrong. The cash only policy wasn't too apparent at the restaurant and if you don't bring cash or your debit card you're stuck. We literally tried a bunch of atms with our credit cards but couldn't get any cash. And they gave us a hard time before offering up alternative solutions. But like what kind of restaurant serving expensive food doesn't take credit card?? It kinda seems ridiculous honestly and definitely would deter us from coming back in the future. Also the waiters rushed us so much during the meal - table turnover is prioritized over customer experience. The service is not the best here either, curt and rushed. "
1040,"Overall, very average experience and is not anything special."
1041,"I wanted to try this NYC institution, so I made a reservation a couple of weeks in advance. It had already been recommended by people who know good food, so I came in expecting perfection. "
1042,"Here's the thing. The steak IS really good. We ordered the steak for two (prepared medium rare), and we got exactly that. The meat was insanely tender and full of flavor. I take no issue with the steak at all."
1043,But the sides.  
1044,"First the bread: not bad but I wish it was served warm. The butter provided should have been creamy instead of straight out of the fridge, making it hard to spread. We ordered a Caesar salad, french fries, baked potato and creamed spinach. The salad was underdressed but not terrible, just not exceptional. The fries were fresh but left a lot to be desired in flavor. The creamed spinach was a fail. It just tasted like boiled down spinach... not appetizing at all. I didn't try the baked potato but my fiancé wasn't a fan."
1045,We ordered the cheesecake for dessert and it was fantastic. The schlag was dreamy and I hated to see so much go to waste so we took this (along what was left of the steak and cheesecake) to go. 
1046,"I would come here again just for the steak, cheesecake and schalg and that's all. But is it worth the price just for that? Once, maybe. Not again. When I go to a steakhouse, it needs to be about the whole experience. Every dish should be hitting, not just the steak. "
1047,I came. I saw. I experienced. That was enough for me. 
1048,P.S.
1049,The service was exceptional. The waitstaff were super fun and very attentive and that was the best part of our visit.
1050,"I mean, what more is there to say about this NY institution?! The ribeye, the bacon, the creamed spinach, the apple strudel... it's the stuff of gluttonous dreams! Grabbed a table outside with our dog and we all straight-up feasted. Our kind server Ion treated us like royalty. Thanks for an awesome birthday."
1051,5 stars!!!!!
1052,"Our party of 6 was seated promptly. The host explained new health regulations thoroughly making us feel at ease. The waiter suggested to bring food for the kids as soon as possible, which was an excellent idea to avoid any melt downs.  The servers switched stations and we hardly noticed. Both servers were extremely pleasant. Food did not dissapoint, as expected. Steak was cooked as requested. Salads were excellent for sharing. Deserts were also delicious, but after having the steak, we shared a pecan pie, and a huge Sunday. And having coffee with the home made whipped cream was an excellent suggestion! "
1053,Our family will def try to make it back soon.
1054,"Every single thing was delicious, the service was great, and the ambiance was good.  I was going to give them 4 stars,  because nothing was super unique,  but decided on 5 stars because the steak was cooked so perfectly... better than you can get anywhere else."
1055,We started with the salads and bacon... the wedge was refreshing and so good! We ended up dipping the bread in the wedge sand dressing :) The bacon alone is worth going back for. 
1056,"When the steak came out, it was just cooked to perfection.  It had a great crispy seat on it, and the inside was exactly medium rare! The bone was especially good with extra crisp. All of the sides were good, but nothing to jump on the table and scream about.  Overall, a deliciously FILLING meal!"
1057,"Peter Luger is one of those bucket list restaurants for many looking for great steak. The meat here definitely did not disappoint. The décor is very old school New York and it appears they never, nor do they need to, updated the restaurant. The ambiance really helps to focus on what you're really there for anyways, the steak. Service was prompt and felt very New York with their demeanor. The staff knows their steaks are great and they're very good about serving the food to you when it's delivered. "
1058,Thick Cut Bacon - This was an amazing cut of bacon. Cooked perfectly and came out hot. It had a great cook to it and deep pork flavor. I only wish all bacon tasted this good. Thanks Peter Luger... you just ruined all other cuts of bacon for me. 
1059,"Steak for 2 - The steak for 2 was large enough that I was able to share this with a family of 4. Everyone had a very reasonable share of the steak and still had a bit of work trying to get it all down. Not that I'm complaining, the steak was cooked perfectly medium rare. They know what they're doing here. The plate was hot enough to where if you really wanted to cook your piece a little more, all you had to do was just throw it back onto the plate to sear it a bit. The meat was well aged, giving it every bite a deeper meaty flavor. This is the way cow should taste. A symphony of beef in your mouth causing all sorts of joygasms. This is what everyone needs to experience when it comes to steak."
1060,Creamed Spinach - I can see why this spinach is popular. It actually tastes like spinach. It was definitely not overly drenched with cream or overly seasoned with salt or spices. It's nice to get a lot of that excellent spinach flavor and leaves the seasoning part open ended for those that like to adjust for themselves.
1061,"German Fried Potatoes - Simplistic in nature, but well worth the order. A great pairing of coarsely chopped potatoes that are fried up. Almost like hashbrowns, but definitely isn't. Probably not right that I call them that because they're much better. A great carb pairing to the meat and veggies you have for the meal. "
1062,"I enjoyed my dining experience here. The service and food were good. Some of the best steak and bacon I've ever had. The only sour note that just didn't mesh well for me was the basket of bread. It was a nice spread of different types of breads including one that had chopped bits of garlic in it. However, it came out fairly cold and a bit stale for some of them. They were still tasty though. Butter was pre-packed individual portions. Other than that, everything else was incredible."
1063,The king of steakhouses. I don't use this phrase lightly as New York is synonymous for great steaks. However here at Peter Lugers there is one thing that everyone can agree upon. They serve the meats.
1064,"Known for the Porterhouse (A steak with a T Bone consisting of a Filet portion and a NY Strip Steak) They have other items available for the carnivore. The Rib Steak (Rib Eye bone in) Lamb Chops, as well as a seafood option. "
1065,"Hosts are great, Alan and Nigel are great people to keep you company while at the bar. Sitting at the bar you notice people coming in ordering the same drinks, Manhattans, Old Fashioned, Whisky neat and the occasional beer "
1066,"The service is professional, quick and NY-Friendly, We're not going to tell you our life story, but we're going to make sure you enjoy yourself and have a good time. "
1067,Food prices really aren't as terrible as everyone thinks. Expect to spend anywhere from $100-$200 per person (It's a NYC Steakhouse Institution ladies and gents!) 
1068,"*** Cash, DEBIT Card (Not Credit), and the House Charge Card) as well as paper checks are accepted. ***"
1069,If you plan on visiting this legendary eatery make reservations at least a month in advance on the Resy App. They don't do reservations by phone unless its a large party. 
1070,List of To Try Items
1071,Appetizer Bacon ***
1072,Tomato & Onion ***
1073,These two items get eaten together with the Peter Luger's House Steak Sauce. 
1074,"Porterhouse, Rib Steak, Lamb Chops, Luger's Burger "
1075,"Creamed Spinach, "
1076,FRENCH FRIES***** (Fried in Beef Tallow) 
1077,"German Fried Potatoes I find to be hit or miss, They are reminiscent of Diner Home Fries. "
1078,Desert Must Haves 
1079,House made Apple Strudel with extra extra Schlag (House made sweetened whipped cream)
1080,Ah the NYC institution that pays homage to amazing steaks. 
1081,"Came for lunch and ordered the burger rare no toppings. Wanted to taste just the meat. Wife got a med rare burger with bacon, I opted for the appetizer bacon, we both got fries which were amazing, a beer and some Apple strudel with shlag. "
1082,"The service was friendly and prompt. Onion rolls, breads and other accoutrement adorned the basket. "
1083,Thanks to Covid grabbing a table has gotten only slightly easier. Cash and debit card only. Our lunch with a couple of add-ons came in at $120.00 for two. Including tax and tip. 
1084,Highly recommend you come get some Lugers. Don't listen to all the articles about 0/5 stars. It's worth trying and rating it yourself.
1085,"Before eating here, I'd never eaten a piece of beef. Excuse me, before eating here I FELT AS IF I'd never eaten a piece of beef a day in my life. I am ruined. Eating steak from anywhere else will not do. All other cuts of beef were complete @#!% compared to this experience. In checking off another life goal bucket list item,  I had the fortunate opportunity to have dinner + drinks with a high school friend at where we enjoyed the (best) wedge salad (I've ever had), porterhouse steak for 2, onion rings and the famed apple strudel with schlag. (sweetened whipped cream which is perfect in coffee). "
1086,I enjoyed every second of our time together with our shared steak and the food was just window dressing. But I'd come back here in a New York minute.
1087,"The small yet adequate dinner menu has the famed bacon as an appetizer and the tomato and onion salad that comes with the steak sauce. But if you get the wedge salad, not only does bacon come on top, you get the privilege of the freshness of the tomatoes and the freaking amazing blue cheese dressing. I've always liked blue cheese but now I crave it because of this meal."
1088,"One note of caution: don't eat the bread from the bread basket. It's cold, not very good and you're better off saving those calories (and room in your tum) for the rest of the meal."
1089,"One of the best steaks I've had! My friends and I split the Steak for 3, potatoes, and creamed spinach. The sides were fine, but the steak was phenomenal! Perfectly cooked, juicy on the inside, and a bit crispy on the outside. I would not change a thing about it."
1090,"The Corpse Revivor #2 cocktail is a great choice if you enjoy gin. It's a strong drink but tastes very refreshing since it has notes of citrus, and is a good contrast to the heaviness of the steak. "
1091,"I would definitely come here again! I would advise bringing a jacket here though, since it does tend to get chilly inside."
1092,After covid interrupted my Oct 2020 visit and December 2020 visit I returned 1 Oct 2021
1093,While many of the familiar faces are missing the best dry aged porterhouse in the world remains. 
1094,As does the bacon and the schlag. 
1095,While I'm not a NY Times reporting seeking fame by giving zero stars I am an honest person that call a winner a winner. 
1096,Perfect every time and beyond compare. Best in class.
1097,Another perfectly executed visit! 
1098,Peter Lugers always delivers best in class steaks.
1099,Perfect time and time again 
1100,Bacon
1101,Steak for two medium rare
1102,German potatoes 
1103,Perfect is every way every time
1104,Continues to be the  standard way which all others should be measured. 
1105,"Such great consistency, drinks, bacon, steaks, sides, service and always busy. "
1106,No need for a menu...order for two
1107,Marker's Manhattans 
1108,4 slices of bacon
1109,Medium rare steak for two
1110,Side for 1 fries
