,Cuisine,City,Review
819,Mediterranean,New York,"My friend had recommended the Halal Guys for a quick and easy meal. I decided to stop by the one on 53rd Street for a quick lunch since I had to go to the airport very soon for my flight. Food: - Small Combo Platter--$7 The small combo platter comes with chicken and gyro pieces, rice, pita, lettuce, and of course the famous white sauce and red sauce. The meat was fresh and warm, and very tender. The rice was fluffy and light, and I really liked the addition of the lettuce to lighten the taste of the meal. My favorite part had to be the white sauce--it made the meal creamy and rich and delicious! Tips: - Bring cash to pay. I'm not sure if they accept credit cards but it's much faster if you have cash in your hand ready to pay. - The large platters are $9, small platters are $7, and wraps are $6. Meat options are chicken, gyro, combo (chicken and gyro), or falafel (vegetarian option). - There is no seating as it is take out only, but there are some public benches as well as a couple of tables with seats half a block away from the cart at 6 1/2 Avenue/W 53rd Street. (Watch out for the hungry and eager pigeons though!)"
820,Mediterranean,New York,"Hi Lara, thank you for the positive comments. We are so happy you enjoyed your meal at The Halal Guys and look forward to seeing you again!"
821,Mediterranean,New York,"An update from 2021, Halal guys are still around and is in fact now an international franchise. What's shocking is that this mediocre place that started in Midtown has developed into an international group because the food quality hasn't changed and it's probably worse than in my first review which was over a decade ago. They now serve beef chicken and lamb at the cart instead of just the lamb or chicken. The sauce is a no longer in squeeze bottles and they give you sauce packets of their white sauce and red sauce. White sauce has gotten even thicker since my last review, it's no longer white sauce, it's really just a thick mayonnaise with seasoning inside of it. Honestly, the sauce ends up drowning out most of the flavors in the food so if you'll really like thick white mayonnaise, you can get it here. The red sauce is unchanged and it's actually quite spicy.  Over the past 10 years they only had beef Gyro meat and chicken meat and they only recently brought back a lamb option. So today I decided to go get the lamb option for an updated review.  This lamb is probably the worst lamb I've ever had in any Halal cart in the city. This lamb was made in some strange  way and it tasted of old lamb meat boiled in water and seasoning. Unlike every other Halal cart that grill their lamb meat after seasoning they decided to give you boiled lamb meat in seasoning. This resulted in a very gamey tasting wet lamb slop in a tin container. The only way I was able to get through eating it was actually smother it in the aforementioned thick white mayonnaise because then it just taste like that delicious thick white mayonnaise.  I don't get the hype, I wouldn't go back, and I don't recommend it to people come to New York. There are hundreds of different carts you can eat at in the city and there are even dozens of carts which are 24 hours. Don't get this and instead give one of the dozens of other carts which are open for 24 hours a chance."
822,Mediterranean,New York,"Hi Jack X., Thank you for visiting and giving us your feedback. We are sorry to hear you did not enjoy our limited-time lamb special. We take all criticism very seriously and are always looking for more ways to improve our operations. Please feel free to contact us at  rewards@thehalalguysny.c…  whenever you can."
823,Mediterranean,New York,"Contrary to many of my friends and their reviews, I must say that this cart is definitely not the best the city has to offer. That being said it is above the general quality of random halal carts around the city. The highlight of the cart is alright tasting rice, shredded chicken, or lump lamb meat. The lamb is slightly charred so is a bit crunchy and has a good taste to them but it is a little too salty. The chicken is what most people order but it is actually quite dry even though well seasoned.  The white sauce and red sauce is in fact what makes up for the taste, they generally smother your portion with a ridiculous amount of white sauce and a bit of the red. The red is really hot though and white is really thick.  Honestly the best Halal Ive had is probably Sammys in Jackson Heights because of the better quality meat cuts. The chicken is not shredded and is cooked on the spot instead of being brought in and is not overwhelmed by sauce. However if youd like the experience you can wait 30 min for your alright chicken and rice but with all the choices around mid town these days like the desi cart, kogi, taim, etc etc.; Why bother for the mediocrity"
824,Mediterranean,New York,"I love Halal guys! When it came to California. I ate this numerous of times. My friends recommended that I try it in New York because apparently it's a lot better. And I must say it is better! There are several locations and on a late Saturday night, decided to grab a plate to share. You can dine in with proof of vaccination (Covid times)."
825,Mediterranean,New York,"Thank you for the 5 star review, Amanda! We're always thrilled to see a satisfied customers share their opinion."
826,Mediterranean,New York,"This was tasty going down. The line moved quickly. I'd recommend picking up some ""Dude Wipes"" before you eat here. You will not know when you will need a bathroom lol! Yes,I'd eat here again."
827,Mediterranean,New York,Thank you for taking the time to write a review about The Halal Guys! We are happy to have you as a customer!
828,Mediterranean,New York,"Time & Date: Thursday, 7/28/21 @ 3:30pm Crowd: only 3 people in line Payment: paid with cash, not sure about card Ordered: Combo Chicken + Beef Gyro Plate Halal Guys makes some of the best comfort food, and their chicken & beef gyro always hits the spot. I knew I had to stop by the original Halal Guys cart in NY, and I'm so glad I did! The platter just tasted waaaay better than what you get at storefronts elsewhere. Everything is piping hot and fresh, and because of that the flavors come through better. I shared one regular plate ($9) & it filled up 2 people well. They do have a small size for $6, such a good deal! Also make sure to ask them for veggies on the side otherwise they wont give it to you. Also make sure they give you white sauce & hot sauce!  Note: Make sure you go to the right Halal Guys cart on the corner of 53rd & 6th, don't be fooled by the other red & yellow halal food cart a block away on 54th ave!"
829,Mediterranean,New York,Hi Rani! Thank you for taking the time to rate and review us. We are happy to hear of your love for our food and truly appreciate your support. We look forward to your next visit! The Halal Guys
830,Mediterranean,New York,"I've been going to this same cart for years. I had this the very first time I ever visited NYC and even had it as my first meal after getting engaged in NYC. Needless to say, I'm a really big fan. I try to stop by at least once on every NYC visit.   You can literally smell it from a block away. The food is so delicious and hits the spot every single time. It's really great value too. You get a huge, heaping pile of great food for about $10. It's hard to get something this warm, flavorful, and filling so quickly. Halal Guys is always good and always appropriate. There's always a line at this location because it is GOOOOOOOD and everyone knows it. It doesn't matter what season, there is going to be a line. The line moves quickly though and it's very much worth any wait they have. Pro tip - Always ask for extra white sauce! And take it easy at first with the red spicy sauce. A little dab'll do ya!"
831,Mediterranean,New York,Thank you for taking the time to write a review about The Halal Guys! We are happy to have you as a customer!
832,Mediterranean,New York,"THE OG HALAL GUYS FOOD CART! I've only had Halal Guys in California so you know this had to be the first stop on my NYC food trip.  I ordered a regular chicken rice platter and a regular gyro rice platter to share with my family and the guy cooked it up fresh on the spot. There's always a line of people so it ensures that your food is fresh and hot. Since it's still covid, they give you sauce packets instead of putting the sauces on for you.  The food cart is definitely the best Halal Guys I've had by far! I mean, it's the original so of course it'll be good but it's better than all the other ones I've had. The meat is just so fresh and I feel like the rice was more flavorful. I really don't know if it's a placebo effect but man, is it good!"
833,Mediterranean,New York,Hi Jessica! Thank you for taking the time to rate and review us. We are happy to hear of your love for our food and truly appreciate your support. We look forward to your next visit! The Halal Guys
834,Mediterranean,New York,"Ok, so I had such a good time the first time that I brought a friend here to try it as well. Even though she's been in NYC for 9+ years, she's never had the chance. So now was a good time for me to go again. I tried the Falafel big platter. I regret it big time. The falafels were super dry and lacked any real taste. Even the white and red sauces could not save this dish. I felt like I had just stuffed my mouth full of hard bread crumbs. I've had fantastic home made Falafel before, such as at Mamoun's. These guys should take notes. Skip the Falafel until they learn how to make them good, go with the beef or mixed platter instead. I have yet to try their sandwiches so I might give them another chance. Also, I brought my yellow bag from last time to carry the food back as I'm trying to be more eco-friendly. I asked the guy taking my money if I can reuse it, and he just took it and threw it in the trash like I was a dumb kid trying show a diva superstar athlete my homemade jersey. They gave me a new bag and when I asked if I could take back the bag (so I can re-use for trash or other purposes), he just shooed me away. The 3 stars reflect both of these issues."
835,Mediterranean,New York,"Alright, these guys are the most popular place in NYC. The hype must insane. Looking up for the main location on both yelp and google maps was useless. The address was completely wrong, and I had to read the reviews and go to their website to know that it was across from the Hilton Hotel. Eventually the address was updated. But I guess it's hard to get a real location when you're just a cart. Street food in NYC is amazing, I wish there was more of a centralized scene or more in each location like it is in foreign countries or in California. Eventually found the place and there was a line at 9/10pm already. I could smell the food blocks away. The first cart I saw was them preparing and cooking a massive amount of meat. These guys work super fast and are efficient, so if there's a line, then you know it's just a lot of people and they're lead times aren't fast enough for the amount of demand that's being generated. You have a couple of choices, plates or sandwiches. The plates are where the values are. I got the big mixed plate, which comes with beef and chicken. Let me tell you, it definitely meets the hype. It was super delicious. The white sauce is amazing! Careful on the hot sauce though, it's definitely not for those with weak knees. I love hot sauce, but my toilet does not and I paid for it the next day all day. You have to try this place if you're in NYC at least once! Worth the wait and hype"
836,Mediterranean,New York,"I'm a sucker for cheap, tasty food & my first Halal Guys food truck experience fit the bill to a T. Ordered on Yelp Grubhub and got to skip the 30-minute lunch line (it's a little pricier ordering online but this was the move). The combo platter was near-overflowing and kept me satiated for both lunch and dinner. It's a slight walk from my office but I'll def be back!"
837,Mediterranean,New York,Hi Angie! Thank you for taking the time to rate and review us. We are happy to hear of your love for our food and truly appreciate your support. We look forward to your next visit! The Halal Guys
838,Mediterranean,New York,"Cheap, quick, delicious.  Halal Carts a staple in NYC. Stopped by the one on 8th Ave/55th. Ordered the chicken over rice with extra white sauce and it did not disappoint"
839,Mediterranean,New York,Thank you for taking the time to write a review about The Halal Guys! We are happy to have you as a customer!
840,Mediterranean,New York,"First time coming tonight and even though half of our party was late, they made sure to keep our table open which was great. The wait was pretty short and the food itself was SO good. I ordered the basil udon w tofu and veggies which was great and my friends ordered curry and the pad cashew but sauté with shrimp. All of the food was really good and the staff was attentive the whole time. All of this for a reasonable price. I'll definitely come back!"
841,Mediterranean,New York,Stacked menu here with great prices! Great spot to check out if you're in the mood for Thai food in the Village
842,Mediterranean,New York,Thank you so much .
843,Mediterranean,New York,"Ive been here on multiple occasions with my friends and have never been disappointed! I usually get the pad see ew and calamari and it's always a 10/10. It's pretty great to come during the lunch special because you can get a great price on your meal but even without it, everything is pretty affordable. The only downside is that the wait times can be pretty long on weekends and the there's not much space inside- but overall pretty great!"
844,Mediterranean,New York,"Delicious Thai food and a great place to have dinner with nice ambiance. We ordered the Basil Udon and Kua Gai (stir-fried flat noodles with chicken, squid, and dipping sauce), which were both mouth-wateringly good! The Basil Udon reminded me of saucier, sweeter Pad Kee Mao just with udon noodles, while the Kua Gai was perfectly cooked with generous meat portions. The food also came out pretty quickly and the service was attentive, from filling up waters to making sure everything was okay. Will definitely be ordering the steak with nam jim jeaw the next time we come. I wish I drank because their drinks looked and sounded delicious!"
845,Mediterranean,New York,Thank you so much for coming
846,Mediterranean,New York,"I have ordered takeout from here a dozen times. Never have I run into any issues with any of the other staff here. But the lady behind the counter was extremely rude today. I saw that other staff were busy with other customers so I went inside and tried to locate my order on the shelf. I was going to pick it up and show her that this was my order, which I have done many times at other restaurants with no issues.  I started looking at the tickets on the shelf, and no one approached me to help. As soon as I tried to pick up my order, she yelled at me for trying to pick up my own order, which I already paid for, as if I was some sort of thief. She kept berating me for not talking to her, even though she was far behind the counter and never even said hello to me or tried to help. I understand that maybe some restaurants don't like customers picking up their orders, but I wished that at the very least she would have communicated that with me in a way that had just a bit of respect and appreciation. I kept saying sorry and thank you, and not even once did she acknowledge or appreciate my business.  If this is how she treats customers, I can't even imagine how she treats her staff and delivery people. It's extremely disappointing. I liked the food here, but to me that's not worth getting yelled at for something I didn't even know about. Just please keep this in mind when you do decide to get the food here."
847,Mediterranean,New York,Hello Leo  I am sorry to hear that. I believe most likely is a misunderstanding suitation . Our staff is always nice and helpful for any pick up guest order .
848,Mediterranean,New York,"The food was okay, I got the tom yum noodle soup and the broth was good but the noodles were the kind you see in instant ramen and a bit too flimsy for my taste. I'm mainly docking stars for the service; we felt very rushed even though the place wasn't full. My friend and I felt very uncomfortable and couldn't finish catching up over dinner."
849,Mediterranean,New York,Came here on a Friday night for a good halal dinner and they were packed!  Always a good sign. The service was fast and efficient and the food came out quickly. I got the Kow Soi with chicken and it had a deep flavor and was very satisying.  The only reason I am rating this a 4 and not a 5 was because of a chilly draft and a smoky dish that had the whole restaurant coughing for minutes when it was brought out of the kitchen.
850,Mediterranean,New York,"I always visit this place when I come to NYC. I am majorly disappointed with the attitude of the manager who took my to go order. I ordered 7 lunch specials that includes soft drink according to the menu. When I requested my 7 soft drink that come with my lunch, the manager told me that the drinks are not included anymore. I said it's still posted on the menu that soft drink is included (See photo below). She rudely replied that the menu hasn't been changed. Then she angrily took out the soft drinks cans and literally slam them on the counter. I still politely asked her to be nice. I only asked what I deserve based on the menu. She still responded rudely. Hope their food still stays tasty, not sour as the attitude of the manager and stressful waitresses there. Here's my response to Eric: my daughter called at 11:08 am during lunch time and and automagically assume that her order will be LUNCH special, not DINNER. She did NOT order regular dish. Also, I did NOT ask for Thai coffee, tea or pink lemonade. I only ask for drinks that included in lunch special. Please review the video and recording again and watched carefully your worker attitude. I don't mind you sharing the video to the audience here and let the audience decide if I give an honest review or not. I've been a regular customer there for the last two years and I am familiar with what free drinks included on the lunch special. I give my review fair and honest based on what happened."
851,Mediterranean,New York,"I would like to great a fair response based on your review. 1st,  your daughter asked for regular dishes instead of lunch special, and our store staff repeated and confirm 3 times with her before we took the orders. 2nd after I check the camera and audio, the truth is that, you did not ask for free soda , you asked for free Thai iced tea and free Thai iced coffee or free pink lemonade. Instead what you said we did not offer you. Our staff did their best to help you.  Don’t try to hide the story behind. 3 rd our staff always being nice to everyone and treat everyone equally friendly and mutual respect. Further response, After we check with our phone recording system and, we sure our staff repeated the order 3 times for the order to your daughter. You can definitely check with her too.  Our staff is honest and did not lie to general public here."
852,Mediterranean,New York,"Totally love the every single dish that we ordered. We had a crispy Red Snapper with Basil sauce, Shrimp Pad Thai and crispy Tofu. The fish is perfectly fried. It's crispy outside and yet maintains the moistness of the fish. The Basil sauce is fragrant with a nice balance of sweet, lightly salt and sour.  I love the Pad Thai. I'm very specific and picky about my Pad Thai. I like This Pad Thai for its nice texture and perfect balance of lime flavor and sweet. It looks so simple, yet has a big flavor. The crispy tofu is another dish that they cooked perfectly..crispy outside and soft tofu inside. The restaurant is very small so it's challenging to get a table during busy hours. I surely come back for more meals here whenever I'm back to NYC"
853,Mediterranean,New York,"Was here again yesterday. I showed the server the check-in offer for Thai tea-buy one get one free and marked it used. She then told me I need to leave a review which is not what the offer said. So, I showed her that I already reviewed this place 3 days ago since it was my 2nd time here this week. She still insisted that I leave another review. But, I refused since I wasn't about to leave a review without even trying any food or drink. So, my friend did as she asked & left a review, which was completely unnecessary. Each time I come here, I'm more disappointed by the service. Anyway, we got our bogo Thai teas which were good. We got an appetizer platter: crab Rangoon which is always good, calamari which was ok, & top Thai spring roll which was great. I hit the Hot Ocean which was sweet which I wish I had known before because anyone who knows me knows I hate my food sweet unless it's dessert. Besides, the sweet sauce, the dish itself was ok. I won't be coming to this location again."
854,Mediterranean,New York,Heard they have the best steak & agree. Wish I had been there sooner but it's all the way in the city & I barely go there. I got the lychee Thai tea which was really good. We got crab Rangoon which I loved but my cousin didn't like. I just wish the dumplings were bigger & wish they had a non deep-fried version. The steak was amazing! It's probably the best I've ever had in NYC. It was slightly sweet & so tender & juicy. I got mine medium. The veggies on the side are completely bland but edible with the sauce. I wish they had better service tho. They were completely packed & I had to wait on the line for awhile.
855,Mediterranean,New York,"I had a great dinner tonight and was happy that we chose this place. First off, you have to get the Thai Tea! It's so refreshing and not too sweet either. Really great to cool you off, they also have the best drinks here so definitely check out their happy hour. They have tons of seating, the service is quick and easy, and the food came out in literally less than 5 minutes -- no joke lmao! Portion size is great and the prices are fair!  We ordered the: Pineapple Fried Rice: It was a classic fried rice dish and you can never go wrong with that! The flavor was really good, you could taste a toasty touch so it wasn't just rice and veggies.  Pad See Ew: My personal fave! Thick cut noodles, sweet soy sauce, eggs, and your meat of choice. It was delicious and not too oily like some can be. Definitely ask for some chili oil for an extra touch. Overall, this is one of my fave Thai places and would highly recommend if you're craving that flavor. Didn't get it this time, but the appetizer platter and green curry is outstanding -- I think everything on the menu is probably! They're a small and POC owned business, worth checking out!"
856,Mediterranean,New York,Thank you so much for coming and sharing a great review .
857,Mediterranean,New York,"A quick train ride to Manhattan for some delicious thai food. This place stays POPPIN, so expect a little wait for seating! We waited almost an hour, which was a bit annoying not gonna lie. We ordered the  - Appetizer Sampler Platter: comes with your choice of mean (we chose steak,  - Tom Yum Seafood Soup - Green Curry  - Pineapple Fried Rice But the star of the show was the Green Curry, ooof she really hit different! *chef's kissss* ‍ The most perfect blend of creamy curry, veggies, coconut, and spice! It's 100% authentic and the employees were all so lovely as well. From the host to our server, we felt like we were besties with them by the end‍"
858,Mediterranean,New York,1 free thai iced tea when you buy 1
859,Mediterranean,New York,"Top Thai extended its small venue by adding outdoor seating. Despite residing on one of the more crowded blocks in Greenwich Village, the venue appeared to be quite empty at 5 pm. Nevertheless, the great reviews about their Thai food inspired my visit!  I split an order of 'Crispy Tofu' (upon recommendation by the server) and ordered 'Shrimp Pad Kha Pow' as my entree. The tofu appetizer was flavorful and tender (not rubbery). The entree portion was generous, delicious, and full of yummy veggies and plump shrimps. 'Pad Kha Pow' is a savory, saucy dish, but, despite ordering it spicy, I felt it was not so. Nevertheless, the food was decent. The Long Island Iced Tea tasted like a watered-down glass of Coca-cola. You're better off ordering either a glass of Coca-cola or sticking to your complimentary glass of water - not a half-and-half combo of both! We would not order a drink again from here. All in all, our server was pleasant and knowledgeable about the menu. The expansive menu also featured many options for different dietary needs. All Covid-19 precautionary actions seemed to be in place, the service was relatively quick, and our food was good."
860,Mediterranean,New York,Thank you so so mcuh for your great review
861,Mediterranean,New York,"By far this was one of the best Thai restaurants I've ever eaten at. It was definitely worth the 2.5 mile walk to get there and the additional 20 min wait. We tried the chicken pad Thai, shrimp noodles, skirt steak, fried rice with chicken, crab Rangoon and a few other items. This was also the first time I had Thai tea and it was very refreshing. I can't wait to go back here again."
862,Mediterranean,New York,Thank you so much again
863,Mediterranean,New York,"Solid Thai food with delicious happy hour drinks! I came with a large group of friends for weekday dinner around 6pm and were seated outside very quickly.  I ordered the Seafood Papaya Salad and loved how refreshing and fresh everything tasted! There was plenty of seafood to make the dish filling and perfect for a hot summer day. The coconut mojito was honestly one of the best cocktails I've ever had. If you love coconut like I do, please come and order this one. Everything was great and satisfying! Definitely recommend if you're craving some yummy Thai food :)"
864,Mediterranean,New York,Thank you so much for coming
865,Mediterranean,New York,"Came here based on the highly rated reviews and I must say, the food was absolutely delicious. However, the service was horrible. I came here with my coworkers ( total of 4 ppl). After we finished our food, they immediately brought us out bill. Mind you it was pouring outside and we weren't just about to leave as we wanted to order seconds on drinks. They did seem like they wanted to bring the outdoor seating people in since it was raining. But since we ordered extra, they ""accommodated."" Right after we finished our second rounds of drinks, we immediately got rushed out as they said there were people waiting. ( there were other empty tables.). We got our bill and saw they auto-grat'ed us and also included a separate suggested tip line below. ( seem like they were trying to get double tipped) Will definitely have to reconsider visiting here again as the service is not the best. Edit: seeing the response from this place, I'd give this place 0 star if I could. Just because we were provided '120 min' of service , it DOES NOT mean that the service was on point. Doesn't change the fact we were handed our bill 1 hour in at 6:45 without asking if we wanted anything extra. And no, we did not ask for the bill because people were waiting outside. Will NEVER visit here again."
866,Mediterranean,New York,"Hello Jenny  I don’t think you give the whole story. After I check your receipts, Your group dine in 5:45 pm and we provide good service and during the whole dinner you guys sat down until 7:45 pm . Our team provide 120 mins for your table which is very reasonable amount of time.   When you table finish all the first round drinks and food at 6:45 pm and we have no problem to allow your group to keep ordering second round drinks and keep sitting u til 7:45  Pm. I don’t agree what you said “ we rush you out”  Don’t try to make the one side story . Also one of guest from your group ask for check because they saw people waiting during the heavy rain outside . Your guest want to be considered to other people. Instead what you said “ we drop off the check automatically to you “ You don’t come back is fine, we don’t need any trouble maker like you . Leave us alone."
867,Mediterranean,New York,"Me and friends came to top thai because we were craving some curry and thai iced tea - they market themselves as a place for good, home-cooked food, and they certainly lived up to that brand! I thought the food was tasty, and the ambiance was really great for a casual but cozy dinner out in the city. We sat outdoors, and the seating was nice and clean. The servers were also very attentive and made sure we had everything we needed despite being outside the establishment. We started out with a round of drinks, including the lychee coconut drink and the lychee thai iced tea. They were delicious, and came in large portions - there are also happy hour deals on the weekdays for those who prefer some alcohol! Their calamari was definitely the star of the meal - the fried coating was hot and crispy, and the squid inside was also well seasoned - would definitely recommend. I got the green curry and my friends got the top thai curry and basil fried rice. Everything was delicious, and the portions were so large for only ~15 dollars for the entree. I personally prefer my curry less sweet, but it was still a great experience! A final tip is that you get a 10% discount if you pay with cash, so make sure to stop by beforehand."
868,Mediterranean,New York,"I went to Top Thai for lunch and ordered the Pad See Eew with beef- it was nice and flavorful and came in a good portion size. As part of the lunch special, it also came with two spring rolls, which were pretty good. For a cost of $12, this was a very good deal. There is a nice outdoor seating area in addition to the indoor seating. The service speed was fast and the staff members were friendly and attentive. Overall, Top Thai is a great choice for Thai food. There wasn't anything particularly amazing to warrant a full five stars, but they definitely deserve at least a very solid four star review."
869,Mediterranean,New York,Very tasty! Both the Pad Thai and the Larb were super delicious. I also ordered a ginger fizz drink that was made with fresh ginger so it was the perfect combination of sweet and spicy. Also they have a nice outdoor seating area.
870,Mediterranean,New York,Thank you so much for sharing your great review.
871,Mediterranean,New York,Pros - Descent outdoor dining area. I brought my dog with me and he was comfortable too. - The fried rice with steak on top was so much better than I expected. The meat was marinated so well and was tender. - Service was good overall Cons - The pad see eww was a bit too sweet for me
872,Mediterranean,New York,Thank you so much for coming
873,Mediterranean,New York,"Rude customer service by two different employees. I came to pickup my order and was nearly physically accosted and told not to enter the restaurant. They didn't give an excuse but I assume it was because of COVID protocols, in which case I would have happily shown my vaccination card.  They also messed up my order and sent it to their second location. Instead of letting me reorder they proceeded to argue with me in front of other customers like a bunch of uncouth people. With the way they treated me, never again. And if you're a minority and a woman, I caution you to stay away too."
874,Mediterranean,New York,"The pad Thai was amazing! I think it's the best pad Thai I've ever had and I've tried many different Thai restaurants. Their calamari was fried perfectly and the 2 sauces that came with it complimented the calamari even more. ( sweet chili and some wasabi sauce I believe). The only downside would be the dumplings, they weren't too good and some were soggy. But overall I loved it! Get the pad Thai!!"
875,Mediterranean,New York,1 free thai iced tea when you buy 1
876,Mediterranean,New York,"Somehow even though we love Indian food, we've never had it in NYC before. One of our friends recommended we stop here, so we did on our last trip.  We loved being able to sit outside on the street with the tables they have set up out there.  We got a Aloo Masala Roll and an Achari Paneer Roll. This was my first time trying this dish and I loved it. I love Paratha and it makes the perfect wrap. My favorite was the Aloo Masala Roll. I wanted a little more sauce on the Achari Paneer Roll. I realized after I had already ordered that we could have gotten sauce on the side so I would definitely do that next time.  If you like Indian food, I definitely recommend stopping here for a snack!"
877,Mediterranean,New York,"I have been coming here for years and it pains me to give them 3 stars. Five years ago this would have gotten 5 stars without question. I would bring everyone here.  The quality has been going downhill for several years. The people there do not know how to cook the food correctly. Meat is often dry, chickpeas are often dry, many times the paratha is not fresh, not delicate nor flaky.  Similar story at their other locations."
878,Mediterranean,New York,"3.75/5 My Indian housemate never stops raving about this place and as soon as I'm anywhere near a Kati Roll location, she asks me to pick her up some rolls. Service is friendly and the shop itself is quite small. There's not much seating so I would suggest take out (though I also have dined in before, it's not the worst experience but seating is tight). The rolls hold up pretty well through all the traveling and they did a good job packaging everything considering I had 4 rolls in total and a mango lassi (plus food from 2 other places....don't judge me). I'd estimate 1 roll for a light meal, 2 for a more filling meal. They're not too big but they're packed. For my rolls I got the following: 1) Achari Paneer Roll 2) Unda Kosha Mangsho Roll (Slow Braised Goat Meat w/ Egg Kati Roll) As far as the paratha goes. It's slightly thick and holds up well against all the fillings. Nothing too unique flavorwise there. I really enjoyed the texture of the paneer roll more though I would've liked more sauce or a stronger marinade. The unda kosha had good flavors but the ratio wasn't ideal for me. And I didn't feel like the egg added much. Also get the mango lassi. It's pricey but the mango flavor is so much richer than most places and the lactic tanginess from the yogurt is amazing. Overall, The Kati Roll Company is a great casual stop for Kati Rolls. It won't necessarily blow your mind but it's a solid represenation of a classic Indian street food"
879,Mediterranean,New York,"I have turned so many people on to Kati Roll Company in hopes that more pop up around the city because it's so good! Consistently awesome food and definitely filling! The Unda Chicken & Unda Aloo rolls are my favorites but I've tried them all and haven't disliked one yet. Regardless of what you get just make sure you do the unda version, it just takes it to another level!"
880,Mediterranean,New York,We were craving Kati rolls after the comedy club (and drinking) and these were just like I remembered! It was busy but our order came out fast and hot. Everyone was very nice. We ate out front watching the next wave of patrons visit the comedy club. Will be back for sure!
881,Mediterranean,New York,"Good place for quick bites , since they make orders really fast . Vegetarian friendly and the taste is good . i have tried their egg kathi roll . achari gobhi and achari paneer."
882,Mediterranean,New York,"Have been there a few times in the last few years.  The owner has now become very greedy. Has increased the prices , which is fine, but he does not add the egg in the roll, even when you pay extra for it. essentially cheating everyone out of 1 or 2 $ / roll.  The bread is not freshly made like it used to be.  On the whole very disappointing!"
883,Mediterranean,New York,"I called them beforehand knowing it would be a busy Sunday morning. I ordered two Achari Paneer rolls, Chicken tikka roll and Unda Chicken roll. On arrival to pickup my order, I asked the lady on the payment station to add mango lassi to my order. And as courtesy purpose I told her I'm picking up Lassi from the counter below. To my surprise, the lady arrogantly replied that I was ought to. Anyway They laid two packs of rolls in one bag. On verifying if my four rolls were packed or should I be waiting for more, she dismissed by saying they were all packed into those two packets. As a non regular customer, I will make sure I have my order right. It's awful! No complaints about the food it was delicious, but I hope she keeps her attitude in check!"
884,Mediterranean,New York,"As someone who lives in California, The Kati Roll Company is a place I have to try whenever I'm in NYC. It is delicious and the quality of the food hasn't changed over the years!! The kati rolls are fairly priced and there is minimal seating. You can ask the staff to make the rolls more spicy or mild. My favorite mouth watering food items are: Achari Paneer Roll Aloo Masala Roll Mixed Veggie Roll Highly recommend this place, will be returning on my next trip to Brooklyn!"
885,Mediterranean,New York,"I've always heard of this place and decided to stop and try it on my way to Henry's rooftop bar with my family. The inside is trendy yet nostalgic. The posters on the wall of older Bollywood movies makes it feel like home. The wait for the rolls is somewhat long, but they are very busy. We tried all the rolls, the best for me was anda roll (egg) and the anda shami roll. My favorite is the Unda Tikka Chicken roll. The fillings were generous in portion, really good in taste and filling enough. A major bonus is that this place is halal! Even though they were filling I do find them somewhat pricey.  In India they're less than $2. I'm not sure why the high price, but it is Manhattan. The service was quick and the servers were polite. I look for a Kati roll company everywhere I travel to. Sometimes I crave it so much but I'm too lazy to take the train to the city, but it is worth the train ride. In summary, great quick bite place in NYC and would be in my must-visit list of eateries in NYC."
886,Mediterranean,New York,40-50  mins
887,Mediterranean,New York,"Came here after going to a comedy show within the area! Full of booze, and ready to fill my belly I decided that Kati Rolls was the meal that I was in the mood for! I got two different rolls with my girlfriend, and I personally thought that these rolls were good! They had the perfect amount of oil, and were a decent size to fill you up if you consume two. I would go back, and I'd recommend it as a easy fast eats for anyone thats in the mood for a nice Kati Roll!"
888,Mediterranean,New York,Not sure why this place gets to much hype! It's not the worst but it is average at best  and doesn't hit the spot!    The staff are very nice though so they should get a pat on the back.
889,Mediterranean,New York,I've been popping in here for the chicken tikka roll for almost 20 years. Tried the Undu roll today and happy to say this place is as unique and delicious as ever.
890,Mediterranean,New York,Katie Roll is my favorite take away on Macdougal. I like to order it and walk over to Washington Sq Park to enjoy. Get the Achari Paneer even if you're not vegetarian. Prepare for a little bit of a wait as they make to order. This ensures your roll is nice & hot!
891,Mediterranean,New York,NOM NOM NOM....The Kati Roll is your place to go for divine on the go Indian food. The service is fast friendly and I recommend anything with the roasted chicken. Ooooooo SO GOOD SO GOOD SO GOOD
892,Mediterranean,New York,Not worth it. Unless you're in the mood for overpriced bland food. Completely overpriced and much better places to eat.
893,Mediterranean,New York,I liked this better closer to when it first opened but it's still awesome to grab a quick roll when you're hungry and don't feel like sitting down for a proper meal.  I definitely recommend ordering some of the sauces too - the green cilantro one is my favorite.
894,Mediterranean,New York,"Used to go here pre-covid. went back for the first time to pick up dinner to take home. Ordered 2 paneer achari rolls, veggie momos, and one channa masala roll. everything was so dry. I'll probably never go back if this is what they are serving. I can make better rolls at home."
895,Mediterranean,New York,"Fast service, good value, good amount of choices and flavorful spices. While we went during the day, I also like how they are open late. It's good comfort food."
896,Mediterranean,New York,"Kati rolls were good, a little but dryer than I expected so maybe a sauce would've been good but they were still really tasty!"
897,Mediterranean,New York,40-50  mins
898,Mediterranean,New York,"First time at this location, a line out the door as expected. They were open late and they actually had beverages and dessert which would be next to impossible to have at the cart on 53rd street. They were fast friendly and worked well together. Food every bit as delicious at the other NYC locations.  For sure will be back!"
