,Cuisine,City,Review
660,French,San Francisco,"The check has a highlighter on it which took off 2 stars.  The famous chicken is actually not as great as pre-pandemic. It's a bit under cook, pink bone, pink meat close to the bone, a bit chewy."
661,French,San Francisco,Service is great although may too present. The oysters seemed small and the chicken was decent but nothing to write home about. Maybe it was better in the past but mediocre now. Desserts were good- Eton mess and pot de creme
662,French,San Francisco,"Food was great but wow, way overpriced. WAY overpriced. A lunch portion of salmon should not cost $36. The portion was embarrassingly tiny. You can't tell in my picture but that's how it looks after I split half with a friend. The carrot on the side is one of those baby carrots.( The shoestring fries we ordered separately and I just put some on my plate.) And there's one fingerling potato next to the salmon. That should give you an idea how small it was. $15 for a few slices of beets? Come on now. Thats ridiculous. I was actually going to order that as my entree. They should be ashamed of themselves for these ridiculous portion sizes and prices. Nothing is shareable except shoestring fries, because it's literally two bites. Then to top it off with the 25% surcharge? Wow. The service was attentive but our server just had zero enthusiasm about being there. To be honest, we were initially ignored by all staff who knew that we had come in through the side door by accident. We didn't feel particularly welcome to be there. We literally had to dodge huge steaming piles of poop on the street to get there (not kidding). Not many reasons to go back at this rate. And don't bother trying to call for a reservation because they don't pick up the phone. Now I know why no one at work has ever recommended going to this place because we are always looking for a close place to eat."
663,French,San Francisco,"** The following review reflects my takeout experience DURING the COVID-19 pandemic. ** Imagine my surprise to find that Yelp ranked me the tenth most prolific acolyte in all Yelpland in 2020 ( bit.ly/2Kcg7vI ) ...and actually the most prolific in San Francisco. While I was honored, I also felt like I just won the hot dog eating contest at Nathan's. What tempers my perception of shelter-in-place gluttony is the fact that this pandemic has not only decimated but also equalized the restaurant industry. Yelping helps get the word out that these locally run establishments are surviving and need your help. Case in point: Zuni Cafe. Here's a locally loved restaurant that's a favorite among tourists who see it on all the online Top 10 in SF lists. But those tourists are gone, and it was about time I swooped in and ordered something legendary for Jamie W. and me, the $48 Zuni Roast Chicken for Two. Ah yes, I had it years ago, way before Yelp, with colleagues on their expense accounts. I never had the balls to order it again since the place was always bustling. However, ordering it as takeout made it feel more accessible to the decidedly bougie side of me. The irony was that it was so simply prepared but done to perfection. It was quite simply a whole chicken roasted in their wood-fired brick oven and then chopped into manageable sections (photo:  bit.ly/37yvd7o ). Naturally there were very specific interactions for how to reheat the bird. Yeah, like I read directions. The fabled Warm Tuscan Bread Salad normally provides the nest for the poultry and consequently catching its drippings. Now it's being presented in a separate box with the fresh greens on top and the chicken juice-soaked bread pieces underneath mixed with dried currants, scallions, garlic, and pine nuts (photo:  bit.ly/2WyE3Mg ). That's the key allure of the dish, that luxuriant stuffing that appears positioned somewhere between a panzanella salad and grandma's homestyle stuffing. Of course it was delicious. How could it not be? The chicken was tender and succulent. The combination was Zuni at their zenith. Take it from a prolific Yelper. Or not. I'm too busy wolfing hot dogs. FOOD - 5 stars...understandably legendary dish now within reach of the bougies AMBIANCE - n/a..I know what it looks like inside but the outside has been somewhat decorated with local art for the brave outdoor diners who have recently been cut off SERVICE - 4 stars...timely and smartly packaged  TOTAL - 5 stars...Zuni still stands down for their chicken & bread salad RELATED - Exploring this part of Hayes Valley? Here's a collection of places I've visited and reviewed:  bit.ly/2vdx1yO"
664,French,San Francisco,"What can be said about Zuni that hasn't been said already? It's about as definitive a San Francisco dining experience as you can possibly have, and it continues to thrive no matter what new eatery hogs the spotlight. I hadn't been in many a moon until last week when I was having a hankering for something nice after the Yelp Elite soiree down on Valencia. Taking a chance that a table might be available, I got lucky and got the little bar table right behind the piano player. No, I didn't heckle him or yell at him to play Vince Guaraldi's music from ""A Charlie Brown Christmas"". I was tempted though since the warm, lofty ambiance made me want to do the Sherman shoulder dance on that brisk evening. Y'know, the one where he pulls his shoulders up to the beat as he shifts his head from side to side. It was only medium-level crowded for a Thursday night, so it was as ideal as you could get for such a popular watering hole. Even though I was hungry enough to eat the roasted chicken and bread salad for two ($48...ka-ching!), I was way too cheap to consider such a humiliating gorging. Instead, I ordered the $10 Zuni Caesar Salad, which probably was a trendsetter at the time it was concocted but was honestly just a good, hearty Caesar with fresh spears of Romaine lettuce (see photo). Jamie W. finally got out of his neighborhood meeting and was able to come join me at that point. He ordered the $15.50 Spaghetti with Rapini, Pancetta, Red Onions, Garlic, Lemon Zest and Pecorino Romano (see photo), a modest plate filled with robust flavors that were quite satisfying. My entree was the $27.50 Grilled Sea of Cortex Grouper with Radicchio, Baby Leeks, Faro, Chanterelle Mushrooms and Sage-Lemon Oil - a lovely piece of fish that was nicely contrasted with the faro and the sauteed vegetables (see photo). Between the big wedge of country bread (see photo) and the $6 mountain of Shoestring Potatoes, you would think that would be enough high-end food for two people. But alas, we were on a Zuni roll, so we tried a slice of the Sierra Beauty Apple Tart with Creme Fraiche and Caramel Sauce (see photo), which we had the gall to think was too small. We also thought the creme fraiche tasted more like sour cream than whipped cream giving the meal a somewhat tinny ending. No matter as Zuni still evokes that wraparound feeling that makes me wonder why I don't come back more often. Oh yeah, it's kinda pricey. FOOD - 4 stars...still classic American cuisine pretty much copied everywhere else somewhat to their detriment  AMBIANCE - 4 stars...cozy, lofty vibe despite the crowds SERVICE - 4 stars...pretty attentive TOTAL - 4 stars...I've been Zunified"
665,French,San Francisco,"We were really excited about trying the roast chicken, for which they're known. It takes an hour to prepare (no preorders), and $60, for two guests. $60 is a commitment, as well as getting a partner to order the same thing. Now, chicken is probably the cheapest protein to buy, so our expectations were high. Believe me, save your money and buy a chicken at Costco. Oh, you might think, ""the presentation."" Well, I t's served atop a ""bread salad,"" which consists of frisÃ©e and croutons in a vinaigrette. Oh, they also sell roast chicken at the supermarket.  If you're going to Zuni, order something else. Cuz if you order their speciality, it's sure to disappoint."
666,French,San Francisco,"This is a high end restaurant I was a little intimidated to try, but the service really makes you feel at home!  I was surprised it wasn't too packed the lunch before the new pandemic order was in place. My friend and I arrived for lunch at 12:10pm on Sunday and were seated immediately. Outdoor dining is nice but you are in close proximity to sidewalk pedestrians and the occasional person yelling to themselves. The staff monitor the dining area closely and step in as needed. I love that they split the Caesar salad for you, and it was one of the best I've ever had. The dressing is really to die for, a clear step up from the thick ranch-y dressing that's typically associated with this salad.  The potato leek soup was nice and pretty filling. By the time the chicken for two came out I was pretty full. The thing is massive by the way, I had to take most to-go, but I tried a drumstick and it's the sort of crispy chicken that is super flavorful in the fats and the salt department. I mostly ordered to try once, which I think is enough given my own budget, but I see myself returning to try other menu items. Btw the bread salad is amazing. I don't love croutons, but these are chewy and soak up the dressing. Amazing."
667,French,San Francisco,"Review from a French here! The food was on point. Feels just like home in France. We had a reservation and was welcomed in on time. We got the oyster and escargot, oignon soup for starters. For main dishes, my bf had some fish on the menu, and I had cassoulet. Same duck cassoulet when I had in France! Food got a lil bit long to get but once we had it it was a pleasure. The touches are on point for our desserts. We got creme brulee and tarte du jour (blueberry on that date). The restaurant surprised us with some chocolate with ""Happy Anniversary"" on it! (I booked on occasion with anniversary). They have several good wines and I had one cocktail on our date. The cocktail was really good. Definitely will come back again. Mille merci encore! Food: 5/5 Service: 5/5 Overall: 5/5 Tip: please reserve in advance!"
668,French,San Francisco,"4-5 stars depending on the dish but I'm just going to round up! My husband and I both ordered the $65 three-course meals.  For appetizer I ordered the trio of salmon snd he ordered the duck confit frisÃ©e salad. Both were packed with flavor and the ingredients tasted so fresh. I personally preferred the trio of salmon but if you love liver, you'll like the frisÃ©e salad .  For our entrees my husband got the filet mignon and I ordered the bouillabaisse. Omg I loved my dish sooo much! Lots of seafood with a rich snd flavorful broth. My hubbies filet mignon was cooked just how he likes it.  Lastly for dessert we got the opera cake in the French toast. Opera cake was a bit dry, but that French toast, my goodness. Texture and taste is different from the brunch style ones you are used too, but in a good way!"
669,French,San Francisco,"It's such a nice cozy place, one of the few french food left in the city (though I love sushi, I missed the traditional french and italian that the city always carried). The owner / chef is so sweet. He personally greets, asks and thanks his guests. It's incredible.  We tried the restaurant week menu : - salmon trio gravlax a scandanavian style modern cured fish. Kind of in between the peruvian and Japanese way. It's delicious. A great replacement of Tuna Tartare.  - fillet mignon and duck confit cassoulet. Both very cozy, sturdy and heart warming on cold days. Comes with the real french steak knife experience - creme brulee huge generous portion - What an impressive and reasonable french wine selection. There's a huge french wine seleciton all kinds of regions and bodies. You have lots of choice. The prices are reasonable. There are quite a few wines that are affordable either by the class or bottle."
670,French,San Francisco,"Fantastic meal at Chapeau in The Richmond in San Francisco. Service was outstanding and the food was delicious. Good sized Oysters, refreshing Frisee Salad with Duck Confit and Pate, yummy Salmon Trio, well prepared Cassoulet and Bouillabaisse. We loved the Bouillabaisse. Their evening's cocktail was a Smokey Old Fashion where you can really taste the hint of smoke. They comped us yummy Profiteroles dessert to go with our Ruby Port. We arrived a 15 minutes early for our reservation. They checked our vaccination status against our ID and seated us right away inside. When someone in another party forgot their card, they had them use the .gov site to verify before seating them next to us. There are tables available outside in their cute parklet."
671,French,San Francisco,"Amazing! I loved this place. Try the prix fixe menu. They have a great selection of items. You start with fresh made bread and a tomato soup. The salad I got was a duck confit frisÃ©e with chicken liver. Wow! Super flavorful and garlicky. I got the filet mignon and this was perfectly tender and juicy. It was one of the most amazing steaks I've had. I got it mÃ©dium rare. The mushroom sauce was delicious! And lastly, for dessert I got a chocolate cream puff like crÃ©ation. This was dÃ©cadent ! We all enjoyed our different plates and the plates came a decently spaced out time. Would recommend! Great place for a date, with friends, or just some solo time at the bar area. I like that it seems lively yet elegant."
672,French,San Francisco,"Warm, family-like French dining experience :) We made a reservation for 8:30 and were promptly shown to our seats and drink orders taken. My lemon drop was quite strong! Especially towards the second half of the drink, the vodka and lemon were a little too bitterly strong. My friend's cosmopolitan was also strong, but sweet and fruity. We started with a half dozen oysters on the half shell. These steamboat oysters were quite a mouthful! They were large and thick, with a fresh taste. I got the trio of salmon, which was my favorite part of our dinner. The salmon tartare was very fresh and tender and light, dressed lightly. The smoked salmon that wrapped around it was a little salty, but still fresh. The salmon roe added a salty snap! I enjoyed the soft egg pieces around the plate that mellowed the salty flavor, as well as the chips on top that added a textural contrast. My friend's salade landaise was yummy, but he noticed there was quite a lot of veggie compared to duck confit. My filet mignon was very tender! Cooked to medium rare, it was moist and soaked in the sauce around the plate nicely. It was a little salty for me, but the mushrooms on top added a texture and flavor reprieve from the salt. My friend's bouillabaisse was very flavorful, if a bit heavy. The soup was very rich, and the baguette had a cream sauce and cheese on top that added to the richness when dipped in the stew. The seafood in the stew was tender. I ended my dinner with the profiteroles. The creme puffs were light, but drenched in chocolate sauce, and combined with the vanilla ice cream, melted the dessert until it was a bit soupy by the time I finished my first. The chocolate sauce wasn't too sweet, but thickly coating. The almond flakes added a nice textural contrast. The creme brulee was nice. Creamy underneath, with a crackle of the caramelized sugar on top, it was a basic and well executed dessert. I was surprisingly able to finish all my courses, which shows how despite some parts tasting very rich, they weren't too heavy. After we paid our bill, the owner saw us off to say bye and warmly wished to see us back again. I felt very welcomed into his restaurant home! Overall, I enjoyed my dining experience here and look forward to trying more from the menu!"
673,French,San Francisco,"4.5/5 rounded down!  The ambiance of Chapeau is perfect for both special occasions and nice, simple get togethers. With a reservation, we were seated almost immediately but it took a while before the server got to our table to take our orders. The appetizers were delicious! I honestly think that they were better than the entrees themselves. Trio of salmon was definitely the highlight dish of the night - the salmon was so smooth and delicious and the escargot was absolutely amazing.  We also went for a birthday and they gave a cute little dessert on the house with an adorable candle on a dish that says ""Happy Birthday"". I wasn't expecting it but it was a great surprise for my boyfriend's birthday and a good choice to dine in for a birthday."
674,French,San Francisco,"I was hesitating to make this review since I love how easy it is to come here without making reservations a long time in advance, but I figure other people would like it just as much as I do.  My boyfriend and I literally cannot come here enough. The value of the food to the price point it's set at is insanely affordable so we try to come allll the time. You cannot go wrong here!!  Some of our favorites over the years have been the trio of salmon, the seared scallop (which has been MIA for too long ), the filet mignon, french onion soup, and oysters! The list is definitely long but all of these plates are actually just THAT good. If they offered a plate of their seared scallop, I would never stop eating it.  Chapeau 20/10 recommend -- this place has my whole heart!!"
675,French,San Francisco,4.5/5 STARS Chapeau is my new favorite French restaurant in San Francisco!! Every dish was worth the price and tasted delicious. I can't wait to order more from here
676,French,San Francisco,"This restaurant gives off local family owned french bistro vibes and would recommend solely based off of that. The cauliflower truffle soup was amazing. I do wish the mini baguette was served warm. The escargots were nice and garlicky. I had high expectations for the salmon trio based on the reviews but honestly was a little underwhelmed. It tasted like regular salmon tartare but I liked the egg and crispy capers with it. The filet was done very well. It was nice and tender and sauce was a perfect compliment. The potatoes were also really good.  Lastly, I tried both the creme brÃ»lÃ©e and the apple tarte for dessert and you can't go wrong with either! Bonus: they had an amazing red wine selection that paired really well with the meal!"
677,French,San Francisco,Delicious meal for SF Restaurant Week! All of the food was made with homemade in-house fresh ingredients. Everything was cooked perfectly and the staff was not only incredibly generous and helpful but were also French :)  The pictures in this meal should speak for themselves - just delightful and mouthwatering goodness. Recommend booking a few weeks in advance as they can be booked at normal times inside and outside. Look forward to coming back in the future!
678,French,San Francisco,"Went here for my birthday and it was delicious!  Fresh bread was on point and exactly, escargot were garlicky and de shelled (although a bit small), salad paired well with a delicious fried soft cheese, bouillabaisse had exceptional flavor, and the filet mignon was a nice texture (a bit rarer than the medium rare we requested).  I think the service was extremely warm - they checked in frequently and even the chef stepped out to offer us more bread. They also sent over a plate with a candle that said happy birthday, which was a nice gesture.  I love French food and would definitely return again."
679,French,San Francisco,"We found Chapeau on Yelp and went for our anniversary. Very reminiscent of a French bistro in Paris with a family-run feel. Very friendly people. The chef made it a point to greet each table, sometimes giving wine advice. Speaking of wine, very nice list. We meant to bring a special bottle and pay corkage but left it in the car. Looked at the list and found a nicely curated list with a lot of great options. Service was on point. Escargot was delightful but just a bit salty for my taste. My wife went with the Filet and loved it. I chose the Bouillabaisse and liked it but when we return (and we will), I'll likely try something else as there were other better looking options on further review. The only disappoint was the oysters. We'd had oysters at various places Â several days in a row and found these to be a little mealy and not served as cold as we would prefer. Again, Chapeau is a friendly, vibrant bistro well-worth a visit."
680,French,San Francisco,"This may be my favorite restaurant in the city (definitely top 3!).  I've eaten here numerous times and dinner is always outstanding from beginning to end.  IMHO, it's tough to find a place that delivers a 10/10 on every single course; Chapeau always delivers.  This place is absolutely worth your time, it's a magnificent dining experience. Keep it up Chapeau."
681,French,San Francisco,"If I could give this place 10 stars, I would. Amazing food, service, cocktail & wine menu, + more. My fiancÃ© and I dined here for our Valentine's Day dinner on the 13th and loved every single second. They have a really nice outdoor seating area with plenty of heaters and covered tables if you want to dine in.  We each tried a few drinks and loved them all: the lemon drop, cosmo & whiskey sour were all winners.  We had a bit of everything for the food, and every single thing was SO delicious. Homemade bread - winning. We both had the French onion soup (some of the best we've ever had), the mesclun salad (absolutely delicious), filet mignon was cooked to perfection and was pretty big + we ordered the potatoes for the side, and creme brÃ»lÃ©e. All were absolutely perfect and we loved EVERYTHING.  And the service. Wow. They are so amazing. The owner was even out serving people and making small talk. Loved every moment and will 100% be back."
682,French,San Francisco,"I reserved a table for celebrating my wedding anniversary. It was one of the few places offering sit down dining during Covid.  My wife and I took 3 course meal each. Hers was all vegetarian with a Mesclun salad, pasta and Profiteroles.  Our appetizers were delicious and raised our expectations for the next course of meals. Trio of salmon is a must try for all fish lovers.  Our entree was slightly disappointing and the reason for not a perfect 5 star review.  The pasta was chewy and seemed undercooked and raw. Could not finish it and was not so savory either.  The desserts again helped turn the experience on a positive note. I could keep coming to eat profiteroles here again and again. They were simply yumm!  The overall experience was nice and private but the staff could me more attentive to each table."
683,French,San Francisco,"- Escargot: 3 Meh, the snail are quite small. Pesto on the top didn't really add much flavor neither - Salmon: 5 Really good !!! Raw salmon, sliced and shaped into a round circle shape. Â The eggs on the side are great add-on too.  - Duck Confit : 4 The beans on the bottom are interesting. They are the only major carbs of the night, and we almost couldn't finish them. The chef told us that the beans are cooked in soup for long hours for them to absorb good flavor. I liked the beans, but the duck is just alright. Not memorable enough for me to go for it again."
684,French,San Francisco,"2 of us tried 7 different dishes, all very disappointing.  Started with oyster - fishy.  They gave short baguette in halves, no better than Costco baguette. they forgot to bring us their proud little tomato soup which was given to every other table. At the end of all courses, they eventually brought it over my complaint. appetizers - snail, very salty. Trio salmon, salty, presentation was ok and the only good part of it. Entree - Filet Mignon, mediocre, not worth 4.5 start for sure. Duck, taste worse than average street foot, presentation was awful as well. Desert - French toast w chocolate ice cream , mediocre. Ice cream puff, below average. All in all, I was very disappointed by the quality of the food, certainly not what I would expect from 4.5 rating. I'm not sure how the 4.5 was accumulated but Yelp should pay visits to these highly rated restaurants and give some authentic official comment and rating, otherwise Yelp will lose credibility. I would never return."
685,French,San Francisco,"This review is based on out outdoor dining experience that took place earlier this year.  We arrived at the restaurant around 5:30 PM with no reservation hoping to try different dishes at this restaurant. We knew ourselves well that a small table for two would not be able to accommodate the dishes that we were going to order. Therefore, we did asked for a bigger table. When one of the server asked for a lady (very likely that she was the boss), she denied our request by telling us that the bigger tables were all reserved for bigger parties.  As expected, we order three prefix even there were only two of us. The table was indeed not big enough especially with drinks. Couple of the tables that were reserved for big parties ended up to be occupied by 2 only, by the way.  The worse was yet to come. It started drizzling then became rain drops. The drops were getting bigger and heavier. We asked to be moved to tables that had overhead cover. The server had to check with the same lady. She came to our table to tell us that we were too late, because other tables already requested before us. No sorry, no nothing. A server came back to check in with us. We shown him how wet our table was not to mention that all the rain drops went to our food. We could tell that the servers made the effort to fix the situation. The lady avoided our table but saw couple of her team tried to help us. The lady came to our table again after the servers tried to help. This time, she made a scene. Instead of talking, she raised her voice, shouting at us about how it was out of their control and blame on the unpredictable weather. She screamed out that she would comp one of our entrÃ©es when there were three on the table getting rain. We could barely hear ourselves because of how loud she was. When she was done with her public speech, a server came to us to apologize about this scenario. It was pathetic. I felt so bad for the servers that were working for this lady.  We understand how challenging it can be for restaurants to survive during pandemic. Therefore, we didn't mind order more than we could eat, because we could pack the leftovers to go. It doesn't mean that we should be treated as such. This is a restaurant that has been in SF for years. Â SF weather is unpredictable, has 4 seasons a day. Instead of blaming on the weather, one should be proactive to prepare for the weather change but not to inconvenient guests. As a leader, instead of making a scene, one should at least show the sympathy and effort to make it right but not to escalate the situation to the next level.  The stars of this review goed to the servers of this restaurant. The lady should be grateful that she has such a team to run the show for her. Can't really say anything about the food other than the presentations were good because all of them were mixed with rain drops."
686,French,San Francisco,"If I could give Chapeau more than 5 stars I would, everything about this restaurant is amazing! Reservations can be made through OpenTable and they have both indoor and outdoor dining. The three course menu is a great deal with different options for appetizer, entree, and dessert - no matter what you pick you will not go wrong since all the food is fantastic. I tried the French Onion Soup (some of the best soup I've ever had), the Ratatouille, and Creme BrÃ»lÃ©e all of which were delicious. The waiters are very friendly and welcoming, I could not recommend this place enough!"
1193,French,New York,Food was okay. Nothing spectacular. Simple but done well. The restaurant itself is an institution. Looks like the 20s inside. Great attentive service. Would definitely try to come back for lunch.
1194,French,New York,"Balthazar Ratings: 4.3/5 Food: 4.5/5 - My friend and I decided to try this place out, and it was definitely worth the wait and sitting at the bar. We decided to do family style and share two appetizers and one entree. The French Onion soup was phenomenal, super cheesy and tasty. There were bread in the soup as well, filling and satisfying; perfect as a starter, just wished it was hotter. The escargots was wonderful. The sauce was buttery, garlicky, and so freaking flavorful. Literally all you could ask for in a escargot dish. I love how fatty, juicy, and meaty the escargots were, definitely one of the better escargots I have had in a while. We had to dip our bread into the rest of the garlic butter, we literally devoured that sauce. For entree, we got the NY Strip Steak with spinach and pommes frites. Pro tip for ordering steak here is to add peppercorn on the steak and ask for the steak sauce on the side, you can thank me later seriously. I love the steak, amazing and super tender, and cooked perfectly, just like how I like it: Â medium rare. The fries was also outstanding, crispy and delightful, not heavy at all. The only downside was the spinach was a bit too salty. The complimentary bread was also a bit hard, just wish it was toasted, then this meal would have been perfect.  Ambiance: 4.25/5 - At the center of SOHO, always buzzing with many people standing outside waiting to get in to try their food. Interior is huge with antique decor and a diner feel. The tables are pretty close together, and they do seat everyone at every table, so definitely feel pretty occupied and tight. We sat at the bar, because that is the only spots available. Also, it can be a bit loud, but love the vibe anyways so I don't mind. There's also a lot of outdoor seating available, but there's always a wait. This is a great spot for dates or visitors in NYC, since it's a famous place.  Price: 4/5 - Relatively on the expensive side, but definitely worth a try. We got two appetizers; the escargots for $23 and the French Onion Soup for $19. For entree, my friend and I shared the NY Strip Steak with spinach and fries for $49. The total came up to be around $130 after tax and tips. We got the chocolate mousse dessert for free from a random guy sitting next to us at the bar, so we have no idea how much that cost. The meal was worth the price, since food was tasty and high-quality, so I am not complaining at all. Â  Service: 4.25/5 - I like the staffs and the bartenders here. Service was great and appreciate the charm and welcoming vibe each person was giving off. I like how the manager was able to sat us at the bar, instead of making us wait for 90 minutes, since we didn't have a reservation. Everyone seems to be energetic and know what they were doing. Our server provided us with water and complimentary bread while we wait for our food. The appetizers and entrees all came out at a reasonable time and pipping hot too.  BLUF: A classic NYC staple. Nothing feels more quintessentially NYC than dining at Balthazar in SOHO. Food was absolutely delicious and very high-quality ingredients. Loved the NYC strip steak and their fries, also their Onion soup and escargots are all a MUST order. Definitely go and treat yourself to some good food."
1195,French,New York,"Don't know how it's taken me so long to try Balthazar - great food and overall experience! Yummy bread and fries! Â Great outdoor seating. I tried the halibut ratatouille - at first I had the sauce on the side and found it to be kinda bland and dry, but after adding the sauce to the dish, I loved it. Â Also enjoyed the French onion soup - excellent flavor - though there was too much cheese and not enough broth. Â Correct those issues and it would be the perfect bowl of French onion soup! I'd definitely return!"
1196,French,New York,Came here with a friend for dinner. There was a line but we were able to grab a table outside without a reservation. Thank goodness! We both ordered the French onion soup which was delicious. Really really tasty. One of the beet I've had. We didn't come too hungry so we also ordered the bone marrow and decided to share. It was delicious. Really hardy and great taste.  I've been here before and the food is always solid. Really good food.
1197,French,New York,Probably one of the best breakfasts I've had...  Balthazar lives up to its standard. Heard a lot about this place and decided to make it a definite stop on our trip to NY. We were so excited to try different items on their menu and each one was amazing. The best eggs Benedict I've had by far. They have unique flavors and you can tell the bakers are real experienced professionals. Quality of food is top notch. It can get busy but servers still do a phenomenal job of keeping up.  Can't wait to return to NY just to get back to this place!
1198,French,New York,"This was probably one of the best brunches I've ever had - Balthazar is truly a classic and I'm so glad I was able to go this time I visited NY. My friend and I shared the sticky bun, she got the eggs in puff pastry and I got the eggs Norwegian, which is my go-to brunch order. The scrambled eggs in puff pastry were beautiful and I almost wish I had ordered this dish instead. I tried a little piece and it was so delicious. The eggs Norwegian was excellent though, the smoked salmon tasted fresh, the eggs were perfectly poached, and the hollandaise sauce was beautifully creamy with a hint of cayenne. The sticky bun was good and to my surprise it had little bits of fruit too! I would also recommend you ask them to heat it up to melt the caramel a bit.  The service was top notch - everything came out in a timely manner and we were in and out in about an hour, but we never felt rushed either. We were seated under the cabanas which had heaters on the top so even though it was so chilly today (around 55 degrees) I felt nice and toasty while I was dining. We made a reservation and didn't have to wait at all, but the walk-in line looked pretty long when we got there at 10:30 and only got longer as we ate."
1199,French,New York,"Disclaimer, I would rate their service separately as a three star because some of our items took much too long to come out including an almond croissant, water refills, and the starter bread. It was definitely busy though and there was a consistent line waiting to be seated during our brunch, so recommend making a reservation.  Regarding the food, it was well flavored overall. The eggs Norwegian had the right amount of Hollandaise sauce and the yolk was spot on. Potatoes were well seasoned and crisp! I'm a bit of a crispy potato policeman, so I was happy to have the crunch. The noises frites too were savory with depth. Plenty of mussels, but I wish there was something to clean up the sauce/soups! I'm not dying to go back, but it's a classy spot for brunch at least."
1200,French,New York,"Packed inside for a Tuesday morning 9am breakfast. Really great decor and atmosphere, there's a nice hum from the surrounding tables but it's not too loud at all. Best things we ordered hands down were the chocolate donut, and the side of home fries that went with the Eggs Norwegian. Chocolate donut was glazed and not too sweet or heavy, with the glaze going perfectly with the dough. Home fries were decadent (probably lots of butter) and had some caramelized onions in there, and could be a bit much on their own but went really well as a side to the Eggs Norwegian. Also ordered the croissant and the pain au chocolat. Would probably skip the croissant (soft, dense), and fair warning the pain au chocolat is quite dense but dips well in coffee."
1201,French,New York,I think this restaurant is way overhyped. It has a beautiful location with amazing indoors. There is also limited seating outdoors. They are checking for vaccination status. The bathroom is down a narrow set of stairs and trash needs to be emptied more frequently in there. The food I thought was ok. I have been here twice. The most recent time was for a birthday and I felt like we were being led to order more drinks. They took really spaced out ordering by each section of the menu. The entrees therefor took a long time to arrive. I would recommend reservations if you are going as it is very popular.
1202,French,New York,"Balthazar has excellent service and yummy, light french fare!  We made a reservation for 1 PM and were promptly seated at 12:51 PM.  My frozen rosÃ© was very refreshing and not too alcoholic. My lunch partners honeybee drink was a little strong and very tasty.  The niÃ§oise salad was delicious! I think the tuna should have been seared a little harder so that the outside would have a better crust and the inside should be more raw; otherwise the texture is mushy. There was an additional fish in my salad that was very salty when eaten alone so I would recommend cutting it up to eat in several bites. The rest of the salad was lightly dressed and very fresh and had great contrasting textures and flavors! My lunch partner ordered the Norwegian eggs Benedict, which was both light and hearty. The hollandaise sauce was creamy yet light, and the eggs were poached perfectly.  Lastly, the chocolate mousse was incredible. Not too sweet (so important!), layered in flavor and composition with hazelnuts breaking up the texture.  I really enjoy how all of our food here was both light and filling; it makes for a great lunch stop. Our server was super cheerful and easy going too; very warm atmosphere. I would return!"
1203,French,New York,"My friend and I went for cheese and wine before our dinner reservation fairly nearby. It's a cute and quirky place. We sat at the bar. Service was good. The bartender was knowledgeable. We always enjoy cheese and wine, so we can't complain. The choices were great, and we enjoyed our short visit."
1204,French,New York,"Very nice bistro. Tables were a little close together but there was also outdoor seating.  It was nice for a casual date night. Not too loud to hear but at times the chatter was a little loud.  The steak was cooked perfectly and the duck was very rich and smooth! I got the Thomas flight of wine and the selection was nice. I love Sauvignon Blanc and I like trying new wines. Flight of wine is $18 but they have a happy hour special as well.  Totally recommend. The bartender was our server and he was very attentive, polite,"
1205,French,New York,"I love quirks; that's the secret to living with myself, and so I love Amelie.  I love the way you're greeted just inside with a heartfelt thank you for returning. I love how they try to hold your table and make it right when they can't. I love the cocktail called Russian Hill, and the way they slice the cucumbers for it lengthwise. I love the steak, whatever sauce is offered, and I love the crisp they put on a fish skin, which I cannot duplicate and must require a wok burner. I love how our regular waiter checked on us in that time we had to sit outside and be served by someone else, and frankly, I even loved the way nobody blinked when the fellow next to me on that visit had obviously been stood up, left, and a new neighbor moved in like nothing had happened. Never mind the layout, seemingly borrowed from a certain nouveau-ancient Japanese fusion joint in Philadelphia, crammed into a ground floor single-wide space in the Village; this shop is more glamping trailer than bamboo palace, but in the best possible way. Despite the noise, there is no drama here. Is the menu adventurous? No, not really, though they do seem to contaminate the steak tartare with harissa or something along those lines, which speaks of quiet rebellion. Provide the space, do the thing, collect the money. I have no qualms with that at all in a world where so many do nothing, and especially when some entity does it well. While I wouldn't recommend this outpost of the enterprise for first dates or work stuff, I have seen and heard a loud and vapid couple trying to do both at an adjacent table. I'm confident you'll be divorced in five years, but if you're reading, you were perfect together. Go for it. The wine list changes, as it should would when people are buying what you're selling, and it's short, but there's core competence at reasonable prices. Yet the wine isn't really the thing here; the food is stellar, as is the service, and the environment is that of a loud but comfortable party. If you're 19, impress your girlfriend with some presumed sophistication; if you're pushing 50 like me, never apologize for enjoying the everyday things that can be commonly bought."
1206,French,New York,"Very nice French restaurant. Our waiter was very friendly and personable. He immediately introduced himself the moment my friend and I got to the restaurant as we waited at the bar. This restaurant continues to have indoor and outdoor seating so our party of 6 decided to sit outside. We ordered the wine flights and a charcuterie board to start. This was perfect pairing to go along with the complimentary bread. My favorite cheese sample was the bleu cheese for sure! I ordered the filet mignon which came with mashed potatoes, green beans and carrots. I usually like my steak medium well but took the chefs suggestion of medium and it was pretty good. Very tender and juicy. I wish the veggies could've been sautÃ©ed/seasoned a little more but overall everything was pretty good! I took pictures of others meals as well including the escargot, and chicken entree."
